k;id;type;s_count;i_count;charge_count;length;avg_in_bat;avg_out_bat;total_energy;demand_energy;grid_cost;total_cost;ework
239;266;S;20617;0;20617;3228.45;0;148.513;3.09255e+06;1.20786e+06;1;7.61842;2.60898e+07
240;15326;S;0;105211;105211;3790.84;128.044;183.167;6.05716e+06;1.20518e+06;1;7.60373;2.60319e+07
241;159;S;51879;0;51879;5000;0;147.482;7.78185e+06;1.18921e+06;1;7.51622;2.56869e+07
242;45607;S;0;58442;58442;3074.57;128.234;195.782;4.15476e+06;1.18551e+06;1;7.49595;2.5607e+07
243;24020;S;0;98853;98853;4959.05;220.007;269.879;5.37437e+06;1.17288e+06;1;7.42672;2.53341e+07
244;15554;S;0;51238;51238;4641.85;153.722;209.012;2.99709e+06;1.16913e+06;1;7.40621;2.52533e+07
245;22529;S;0;37528;37528;4634.9;0;71.6788;2.8146e+06;1.16462e+06;1;7.38147;2.51558e+07
246;23756;S;0;40396;40396;3298.26;52.6567;122.77;2.9818e+06;2.32056e+06;2;14.7154;5.01242e+07
247;32109;S;0;152716;152716;3436.07;176.45;238.067;9.88295e+06;1.15486e+06;1;7.328;2.4945e+07
248;10541;S;0;51893;51893;5000;53.479;123.649;3.89198e+06;1.14418e+06;1;7.26947;2.47143e+07
249;104;S;0;30239;30239;4232.01;0;73.0978;2.26792e+06;1.13262e+06;1;7.20614;2.44646e+07
250;41559;S;0;52600;52600;3925.5;108.898;176.668;3.70752e+06;1.12784e+06;1;7.17997;2.43614e+07
251;42255;S;0;103999;103999;4541.45;33.0819;103.575;7.69978e+06;1.11774e+06;1;7.12462;2.41432e+07
252;22997;S;0;24759;24759;4824;31.8031;104.509;1.85134e+06;1.11733e+06;1;7.12237;2.41344e+07
253;256;S;20508;0;20508;5000;0;147.385;3.0762e+06;1.10664e+06;1;7.06378;2.39034e+07
254;30967;S;0;58673;58673;1968.91;0.123439;73.2488;4.40048e+06;1.10001e+06;1;7.02748;2.37603e+07
255;200;S;95550;0;95550;2666.93;0;146.038;1.43325e+07;2.19226e+06;2;14.0124;4.73528e+07
256;310;S;0;32868;32868;2935.94;0;78.7416;2.4651e+06;1.07929e+06;1;6.91392;2.33127e+07
257;13230;S;0;58693;58693;4540.55;39.2126;107.64;4.30113e+06;1.07403e+06;1;6.88512;2.31992e+07
258;11873;S;0;49480;49480;4383.67;69.2597;141.073;3.66832e+06;1.07359e+06;1;6.8827;2.31896e+07
259;46466;S;0;23048;23048;4887.6;85.4211;145.025;1.52655e+06;1.06461e+06;1;6.83349;2.29956e+07
260;322;S;15550;0;15550;5000;0;145.573;2.3325e+06;2.11659e+06;2;13.5978;4.57185e+07
261;284;S;0;20274;20274;5000;0;73.1779;1.52055e+06;1.0535e+06;1;6.77259;2.27556e+07
262;13966;S;0;46339;46339;3799.56;126.861;191.319;3.12014e+06;1.0467e+06;1;6.73533;2.26087e+07
263;58;S;8978;0;8978;5000;0;149.113;1.3467e+06;1.03984e+06;1;6.69775;2.24605e+07
264;54;S;53220;0
